ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
FOX,2023-03-06,20:50:12,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News on Display in Defamation Case
FOX,2023-03-06,20:50:12,7BFF81,Fox Corp.,99,-0.57,labor-issues,,Fox News chief Roger Ailes resigned in 2016,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News on Display in Defamation Case
FOX,2023-03-06,20:50:12,7BFF81,Fox Corp.,99,0.0,assets,sale,Mr. Murdoch sold entertainment assets to Walt Disney Co.,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News on Display in Defamation Case
FOX,2023-03-07,03:00:00,7BFF81,Fox Corp.,99,-0.52,legal,,"Firm, is investigating potential claims against Fox Corporation",PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Norfolk Southern, Charles River, and CCSI and Encourages Investors to Contact the Firm"
FOX,2023-03-07,03:00:00,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Norfolk Southern, Charles River, and CCSI and Encourages Investors to Contact the Firm"
FOX,2023-03-07,07:09:21,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News Are  On Display in Defamation Lawsuit  ----  By Joe Flint and Keach Hagey
FOX,2023-03-07,07:09:21,7BFF81,Fox Corp.,99,-0.57,labor-issues,,Fox News chief Roger Ailes resigned in 2016,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News Are  On Display in Defamation Lawsuit  ----  By Joe Flint and Keach Hagey
FOX,2023-03-07,07:09:21,7BFF81,Fox Corp.,99,0.0,assets,sale,Mr. Murdoch sold entertainment assets to Walt Disney Co.,FULL-ARTICLE,Dow Jones Newswires,Inner Workings of Fox News Are  On Display in Defamation Lawsuit  ----  By Joe Flint and Keach Hagey
FOX,2023-03-07,07:32:06,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Wall Street Journal,Inner Workings of Fox News Are On Display in Defamation Lawsuit -- WSJ
FOX,2023-03-07,07:32:06,7BFF81,Fox Corp.,99,-0.57,labor-issues,,Fox News chief Roger Ailes resigned in 2016,FULL-ARTICLE,Wall Street Journal,Inner Workings of Fox News Are On Display in Defamation Lawsuit -- WSJ
FOX,2023-03-07,07:32:06,7BFF81,Fox Corp.,99,0.0,assets,sale,Mr. Murdoch sold entertainment assets to Walt Disney Co.,FULL-ARTICLE,Wall Street Journal,Inner Workings of Fox News Are On Display in Defamation Lawsuit -- WSJ
FOX,2023-03-07,16:00:27,7BFF81,Fox Corp.,99,-0.52,legal,,"Smartmatic"") filed a defamation lawsuit against Fox",PRESS-RELEASE,DJ Global Press Release Wire,"ONGOING INVESTIGATION ALERT: Scott+Scott Attorneys at Law LLP Investigates Fox Corporation's Directors and Officers for Breach of Fiduciary Duties - FOX, FOXA"
FOX,2023-03-08,05:39:24,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,Documents From Fox Defamation Suit Spotlight Tension Between Prime-Time Hosts and News Personnel -- WSJ
FOX,2023-03-08,05:39:24,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Documents From Fox Defamation Suit Spotlight Tension Between Prime-Time Hosts and News Personnel -- WSJ
FOX,2023-03-08,05:50:11,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,Documents From Fox Defamation Suit Spotlight Tension Between Prime-Time Hosts and News Personnel
FOX,2023-03-08,05:50:11,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Documents From Fox Defamation Suit Spotlight Tension Between Prime-Time Hosts and News Personnel
FOX,2023-03-08,07:12:43,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,"Documents From Fox Defamation  Suit Spotlight Internal Tensions  ----  By Keach Hagey, Erin Mulvaney and Joe Flint"
FOX,2023-03-08,07:12:43,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,"Documents From Fox Defamation  Suit Spotlight Internal Tensions  ----  By Keach Hagey, Erin Mulvaney and Joe Flint"
FOX,2023-03-08,07:32:09,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Wall Street Journal,Documents From Fox Defamation Suit Spotlight Internal Tensions -- WSJ
FOX,2023-03-08,07:32:09,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Wall Street Journal,Documents From Fox Defamation Suit Spotlight Internal Tensions -- WSJ
FOX,2023-03-08,20:37:26,7BFF81,Fox Corp.,94,-0.52,legal,,The Wall Street Journal reports court documents from a defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Trending: Court Documents Show Tension at Fox News
FOX,2023-03-09,19:58:51,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion is suing Fox for defamation,FULL-ARTICLE,Dow Jones Newswires,"Fox Considered Acquiring Rights to 'The Apprentice' After 2020 Election, Court Documents Show -- WSJ"
FOX,2023-03-09,19:58:51,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,"Fox Considered Acquiring Rights to 'The Apprentice' After 2020 Election, Court Documents Show -- WSJ"
FOX,2023-03-09,20:10:11,7BFF81,Fox Corp.,100,0.55,acquisitions-mergers,interest,Fox Considered Acquiring 'The Apprentice' After 2020 Election,FULL-ARTICLE,Dow Jones Newswires,Fox Considered Acquiring 'The Apprentice' After 2020 Election
FOX,2023-03-09,20:10:11,7BFF81,Fox Corp.,100,-0.51,legal,,Dominion is suing Fox for defamation,FULL-ARTICLE,Dow Jones Newswires,Fox Considered Acquiring 'The Apprentice' After 2020 Election
FOX,2023-03-09,20:10:11,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox Considered Acquiring 'The Apprentice' After 2020 Election
FOX,2023-03-10,07:07:41,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion is suing Fox for defamation,FULL-ARTICLE,Dow Jones Newswires,Fox Weighed Acquiring Rights to 'The Apprentice'  ----  By Joe Flint
FOX,2023-03-10,07:07:41,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox Weighed Acquiring Rights to 'The Apprentice'  ----  By Joe Flint
FOX,2023-03-10,07:32:09,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion is suing Fox for defamation,FULL-ARTICLE,Wall Street Journal,Fox Weighed Acquiring Rights to 'The Apprentice' -- WSJ
FOX,2023-03-10,07:32:09,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,Wall Street Journal,Fox Weighed Acquiring Rights to 'The Apprentice' -- WSJ
FOX,2023-03-16,13:00:19,7BFF81,Fox Corp.,99,0.46,equity-actions,,Fox Corp.: Invest in West Los Angeles,PRESS-RELEASE,PR Newswire,"FOX CORPORATION UNVEILS ""FOX FUTURE"" STUDIO LOT PROJECT"
FOX,2023-03-16,13:01:35,7BFF81,Fox Corp.,99,0.46,equity-actions,,Fox Corp.: Invest in West Los Angeles,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX CORPORATION UNVEILS ""FOX FUTURE"" STUDIO LOT PROJECT"
FOX,2023-03-17,16:32:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued Fox for defamation,PRESS-RELEASE,Business Wire,"EQUITY ALERT: ROSEN, A TOP RANKED LAW FIRM, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-03-17,19:56:39,7BFF81,Fox Corp.,99,-0.52,legal,,Dominion Voting Systems sued Fox for defamation after the 2020,PRESS-RELEASE,GlobeNewswire,Fox Corporation: Company Investigated by the Portnoy Law Firm
FOX,2023-03-21,03:34:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued Fox for defamation,PRESS-RELEASE,PR Newswire,"EQUITY ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-21,03:34:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued Fox for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: EQUITY ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-21,11:00:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,"Judge to Weigh Fox News, Dominion Arguments Ahead of Defamation Trial -- WSJ"
FOX,2023-03-21,11:10:11,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,"Judge to Weigh Fox News, Dominion Arguments Ahead of Defamation Trial"
FOX,2023-03-21,22:06:27,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"NATIONALLY RANKED ROSEN LAW FIRM Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-21,22:26:02,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,GlobeNewswire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-03-21,22:51:01,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,"Fox News, Dominion Spar in Court Ahead of Defamation Trial -- WSJ"
FOX,2023-03-22,06:11:51,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Dow Jones Newswires,"Fox, Dominion  Spar Before Trial  ----  By Erin Mulvaney and Isabella Simonetti"
FOX,2023-03-22,06:32:06,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion sued Fox News for defamation,FULL-ARTICLE,Wall Street Journal,"Fox, Dominion Spar Before Trial -- WSJ"
FOX,2023-03-22,22:35:03,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,PR Newswire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-03-23,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, FTX, RH, and Charles River and Encourages Investors to Contact the Firm"
FOX,2023-03-24,06:08:43,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion's defamation claim against Fox,FULL-ARTICLE,Dow Jones Newswires,Dominion's Weak Case Against Fox  ----  By William P. Barr
FOX,2023-03-24,21:45:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, GLOBAL INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-03-26,19:15:54,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-27,21:47:26,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,DJ Global Press Release Wire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-03-28,01:30:05,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"INVESTOR NEWS: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-28,01:30:14,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: INVESTOR NEWS: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-03-28,11:11:46,7BFF81,Fox Corp.,100,-0.58,analyst-ratings,negative,Fox Corp. Cut to Neutral From Buy by B of A Securities,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Cut to Neutral From Buy by B of A Securities
FOX,2023-03-28,11:11:46,7BFF81,Fox Corp.,100,-0.82,price-targets,downgrade,Fox Corp. Price Target Cut to $34.00/Share From $42.00 by B of A Securities,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Cut to $34.00/Share From $42.00 by B of A Securities
FOX,2023-03-28,13:03:02,7BFF81,Fox Corp.,99,-0.51,legal,,Discrimination case against Fox News,PRESS-RELEASE,PR Newswire,Attorney Parisis G. Filippatos on Amended Complaints in Fox News Discrimination Lawsuit
FOX,2023-03-28,14:25:57,7BFF81,Fox Corp.,100,-0.58,analyst-ratings,negative,Fox Corp. downgraded to neutral from buy at BofA Securities,FULL-ARTICLE,MarketWatch,MW Fox Corp. downgraded to neutral from buy at BofA Securities
FOX,2023-03-30,01:39:22,7BFF81,Fox Corp.,99,-0.51,legal,,"On Mar. 26, 2021, Dominion sued Fox for defamation",PRESS-RELEASE,GlobeNewswire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Investors with Substantial Losses to Contact Firm, Firm Investigating Possible Securities Law Violations for Knowingly Publishing False Claims and Downplaying Risk"
FOX,2023-03-30,23:30:01,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, GLOBAL INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-03-31,21:02:31,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation Lawsuit Against Fox News,NEWS-FLASH,Dow Jones Newswires,Delaware Judge Allows Dominion Voting System's $1.6B Defamation Lawsuit Against Fox News to Proceed
FOX,2023-03-31,22:15:32,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Defamation Case Cleared for Trial -- WSJ
FOX,2023-03-31,22:21:11,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,MarketWatch,MW Dominion defamation suit against Fox News should go to trial: Delaware judge
FOX,2023-03-31,22:52:00,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Defamation Case Cleared for Trial -- Update
FOX,2023-03-31,23:47:11,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation suit against Fox News,FULL-ARTICLE,MarketWatch,MW Dominion defamation suit against Fox News should go to trial: Delaware judge
FOX,2023-04-01,06:19:23,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation Case Against Fox News,FULL-ARTICLE,Dow Jones Newswires,EXCHANGE  ---  Business News:  Defamation Case  Against Fox News  Heads to Trial  ----  By Erin Mulvaney
FOX,2023-04-01,06:32:08,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation Suit Against Fox News,FULL-ARTICLE,Wall Street Journal,Defamation Suit Against Fox News Heads to Trial -- WSJ
FOX,2023-04-01,22:16:50,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, Top Ranked Investor Counsel, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-02,13:30:12,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Judge Clears Fox News Defamation Case for Trial
FOX,2023-04-03,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Credit Acceptance, Hayward Holdings, and CCSI and Encourages Investors to Contact the Firm"
FOX,2023-04-03,16:00:04,7BFF81,Fox Corp.,100,0.49,partnerships,,Tubi PARTNERS WITH VICE ON EXCLUSIVE CONTENT,PRESS-RELEASE,PR Newswire,TUBI PARTNERS WITH VICE ON EXCLUSIVE CONTENT DEAL TO DEBUT A SLATE OF ALL NEW TUBI ORIGINAL DOCUMENTARIES
FOX,2023-04-03,16:00:13,7BFF81,Fox Corp.,99,0.49,partnerships,,Tubi PARTNERS WITH VICE ON EXCLUSIVE CONTENT,PRESS-RELEASE,Dow Jones Newswires,Press Release: TUBI PARTNERS WITH VICE ON EXCLUSIVE CONTENT DEAL TO DEBUT A SLATE OF ALL NEW TUBI ORIGINAL DOCUMENTARIES
FOX,2023-04-03,17:00:04,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,PR Newswire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-04-05,00:00:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, LEADING INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-06,13:15:37,7BFF81,Fox Corp.,100,-0.58,analyst-ratings,negative,Fox Corp. Cut to Hold From Buy by Argus Research,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Cut to Hold From Buy by Argus Research
FOX,2023-04-06,19:10:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-06,19:10:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-09,07:35:10,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,GlobeNewswire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-04-10,14:39:59,7BFF81,Fox Corp.,100,0.46,legal,,Fox News Settles Defamation Suit With Venezuelan,FULL-ARTICLE,Dow Jones Newswires,Fox News Settles Defamation Suit With Venezuelan Businessman Over Election-Fraud Claims -- WSJ
FOX,2023-04-10,14:39:59,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Settles Defamation Suit With Venezuelan Businessman Over Election-Fraud Claims -- WSJ
FOX,2023-04-10,14:50:11,7BFF81,Fox Corp.,100,0.46,legal,,Fox News Settles Defamation Suit With Venezuelan,FULL-ARTICLE,Dow Jones Newswires,Fox News Settles Defamation Suit With Venezuelan Businessman
FOX,2023-04-10,14:50:11,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Settles Defamation Suit With Venezuelan Businessman
FOX,2023-04-10,19:33:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, A GLOBALLY RESPECTED LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-11,06:05:11,7BFF81,Fox Corp.,100,0.46,legal,,Fox News and former host Lou Dobbs have settled a defamation lawsuit,FULL-ARTICLE,Dow Jones Newswires,Technology:  Fox News Settles Defamation Suit With  Businessman on Election-Fraud Claims  ----  By Isabella Simonetti
FOX,2023-04-11,06:05:11,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Technology:  Fox News Settles Defamation Suit With  Businessman on Election-Fraud Claims  ----  By Isabella Simonetti
FOX,2023-04-11,06:32:34,7BFF81,Fox Corp.,100,0.46,legal,,Fox News Settles Defamation Suit,FULL-ARTICLE,Wall Street Journal,Fox News Settles Defamation Suit With Businessman on Election-Fraud Claims -- WSJ
FOX,2023-04-11,06:32:34,7BFF81,Fox Corp.,100,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Wall Street Journal,Fox News Settles Defamation Suit With Businessman on Election-Fraud Claims -- WSJ
FOX,2023-04-12,21:10:26,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Judge Blasts Fox News Over Evidence Disclosures in Defamation Case -- WSJ
FOX,2023-04-12,21:10:26,7BFF81,Fox Corp.,99,-0.47,legal,,Fox News may also face sanctions,FULL-ARTICLE,Dow Jones Newswires,Judge Blasts Fox News Over Evidence Disclosures in Defamation Case -- WSJ
FOX,2023-04-12,21:20:11,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Judge Blasts Fox News Over Evidence Disclosures in Defamation Case
FOX,2023-04-12,21:20:11,7BFF81,Fox Corp.,99,-0.47,legal,,Fox News may also face sanctions,FULL-ARTICLE,Dow Jones Newswires,Judge Blasts Fox News Over Evidence Disclosures in Defamation Case
FOX,2023-04-13,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Credit Acceptance, and Allbirds and Encourages Investors to Contact the Firm"
FOX,2023-04-13,06:12:41,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Dow Jones Newswires,Judge in Defamation Case Blasts  Fox News on Evidence Disclosures  ----  By Erin Mulvaney
FOX,2023-04-13,06:12:41,7BFF81,Fox Corp.,99,-0.47,legal,,Fox News may also face sanctions,FULL-ARTICLE,Dow Jones Newswires,Judge in Defamation Case Blasts  Fox News on Evidence Disclosures  ----  By Erin Mulvaney
FOX,2023-04-13,06:32:14,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation case against Fox News,FULL-ARTICLE,Wall Street Journal,Judge in Defamation Case Blasts Fox News on Evidence Disclosures -- WSJ
FOX,2023-04-13,06:32:14,7BFF81,Fox Corp.,99,-0.47,legal,,Fox News might also face sanctions,FULL-ARTICLE,Wall Street Journal,Judge in Defamation Case Blasts Fox News on Evidence Disclosures -- WSJ
FOX,2023-04-13,22:45:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-13,22:45:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-14,10:23:01,7BFF81,Fox Corp.,100,0.0,analyst-ratings,neutral,Fox Corp. Is Maintained at Equal-Weight by Barclays,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Equal-Weight by Barclays
FOX,2023-04-14,10:23:01,7BFF81,Fox Corp.,100,-0.44,price-targets,downgrade,Fox Corp. Price Target Cut to $35.00/Share From $36.00 by Barclays,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Cut to $35.00/Share From $36.00 by Barclays
FOX,2023-04-14,19:22:14,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,DJ Global Press Release Wire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-04-14,21:09:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"FOX INVESTOR NEWS: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-04-15,20:15:55,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-16,18:48:40,7BFF81,Fox Corp.,99,-0.52,legal,,"Dominion Voting Systems (""Dominion"") sued Fox for",PRESS-RELEASE,GlobeNewswire,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Fox Corporation - FOX; FOXA
FOX,2023-04-17,01:23:59,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation claims against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Defamation Trial Delayed Amid Network's Push to Settle Dispute -- Update
FOX,2023-04-17,04:02:42,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation claims against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Defamation Trial Delayed Amid Network's Push to Settle Dispute -- 2nd Update
FOX,2023-04-17,06:12:23,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation claims against Fox News,FULL-ARTICLE,Dow Jones Newswires,"Judge  Delays  Dominion,  Fox Trial  ----  By Erin Mulvaney, Isabella Simonetti and Joe Flint"
FOX,2023-04-17,06:32:12,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation claims against Fox News,FULL-ARTICLE,Wall Street Journal,"Judge Delays Dominion, Fox Trial -- WSJ"
FOX,2023-04-17,14:04:06,7BFF81,Fox Corp.,99,-0.51,legal,,Defamation claims against Fox News,FULL-ARTICLE,Dow Jones Newswires,Fox News Defamation Trial Delayed Amid Network's Push to Settle Dispute -- 3rd Update
FOX,2023-04-17,21:51:06,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, A Top Ranked Law Firm, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-04-18,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Charles River, Provident, and Sarepta and Encourages Investors to Contact the Firm"
